,Unnamed: 0,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,monthtotal,line
35583,36103,40590,Damen/Milwaukee,2022-02-01,2201.1,1887.3,1377.0,57078,blue
35584,36104,40320,Division/Milwaukee,2022-02-01,2410.8,1699.8,1139.8,59574,blue
35585,36105,41410,Chicago/Milwaukee,2022-02-01,1600.0,867.0,622.3,37957,blue
35586,36106,40490,Grand/Milwaukee,2022-02-01,1061.2,857.3,656.0,27277,blue
35587,36107,40370,Washington/Dearborn,2022-02-01,4519.3,2913.0,2345.8,111420,blue
35588,36108,40790,Monroe/Dearborn,2022-02-01,2156.1,862.5,640.0,49131,blue
35589,36109,40070,Jackson/Dearborn,2022-02-01,2281.5,1025.8,836.3,53078,blue
35590,36110,41340,LaSalle,2022-02-01,1326.0,672.3,502.0,31217,blue
35591,36111,40430,Clinton-Forest Park,2022-02-01,997.5,530.0,469.8,23948,blue
35592,36112,40350,UIC-Halsted,2022-02-01,3374.2,1056.0,774.0,74803,blue
35594,36114,40810,Medical Center,2022-02-01,1291.0,525.5,431.8,29648,blue
35595,36115,40220,Western-Forest Park,2022-02-01,685.5,387.8,312.5,16511,blue
35596,36116,40250,Kedzie-Homan-Forest Park,2022-02-01,736.8,452.3,372.8,18035,blue
35597,36117,40920,Pulaski-Forest Park,2022-02-01,898.2,721.8,636.5,23396,blue
35598,36118,40970,Cicero-Forest Park,2022-02-01,535.0,339.3,265.8,13120,blue
35599,36119,40010,Austin-Forest Park,2022-02-01,574.9,259.3,227.0,13442,blue
35600,36120,40180,Oak Park-Forest Park,2022-02-01,486.2,198.5,151.8,11124,blue
35601,36121,40980,Harlem-Forest Park,2022-02-01,394.5,207.5,137.0,9268,blue
35614,36134,40020,Harlem-Lake,2022-02-01,1364.9,871.5,648.5,33378,green
35615,36135,41350,Oak Park-Lake,2022-02-01,470.1,266.8,184.8,11208,green
35616,36136,40610,Ridgeland,2022-02-01,430.3,209.5,147.0,10032,green
35617,36137,41260,Austin-Lake,2022-02-01,726.8,406.8,345.8,17546,green
35618,36138,40280,Central-Lake,2022-02-01,896.9,555.3,471.8,22045,green
35619,36139,40700,Laramie,2022-02-01,467.3,257.3,231.3,11299,green
35620,36140,40480,Cicero-Lake,2022-02-01,510.1,341.3,275.3,12667,green
35621,36141,40030,Pulaski-Lake,2022-02-01,576.3,409.3,336.8,14509,green
35622,36142,41670,Conservatory,2022-02-01,407.9,423.8,352.0,11260,green
35623,36143,41070,Kedzie-Lake,2022-02-01,582.2,294.3,264.0,13876,green
35624,36144,41360,California-Lake,2022-02-01,490.6,231.3,184.3,11473,green
35625,36145,40170,Ashland-Lake,2022-02-01,1137.8,755.8,544.3,27955,green
35626,36146,41510,Morgan-Lake,2022-02-01,1629.1,1655.5,1196.0,43988,green
35627,36147,41160,Clinton-Lake,2022-02-01,1509.4,772.8,535.0,35419,green
35628,36148,41690,Cermak-McCormick Place,2022-02-01,674.3,631.8,461.0,17857,green
35629,36149,41120,35-Bronzeville-IIT,2022-02-01,803.3,516.5,368.3,19605,green
35632,36152,41080,47th-South Elevated,2022-02-01,401.4,240.0,201.8,9795,green
35634,36154,40510,Garfield-South Elevated,2022-02-01,441.3,319.5,253.3,11117,green
35636,36156,40720,East 63rd-Cottage Grove,2022-02-01,374.6,195.8,162.0,8923,green
35637,36157,40940,Halsted/63rd,2022-02-01,193.0,122.0,88.3,4700,green
35639,36159,41290,Kimball,2022-02-01,1903.9,1239.5,840.0,46396,brown
35640,36160,41180,Kedzie-Brown,2022-02-01,905.3,646.8,442.3,22462,brown
35641,36161,40870,Francisco,2022-02-01,620.3,327.3,252.5,14724,brown
35642,36162,41010,Rockwell,2022-02-01,642.7,318.5,243.0,15100,brown
35643,36163,41480,Western-Brown,2022-02-01,1580.9,1033.0,728.3,38662,brown
35644,36164,40090,Damen-Brown,2022-02-01,1175.8,565.3,382.8,27307,brown
35645,36165,41500,Montrose-Brown,2022-02-01,940.1,575.3,415.0,22763,brown
35646,36166,41460,Irving Park-Brown,2022-02-01,1079.3,574.8,369.5,25362,brown
35647,36167,41440,Addison-Brown,2022-02-01,880.4,410.3,299.5,20446,brown
35648,36168,41310,Paulina,2022-02-01,1076.9,637.0,407.5,25715,brown
35649,36169,40360,Southport,2022-02-01,1226.4,1540.3,1159.3,35325,brown
35650,36170,41210,Wellington,2022-02-01,1206.3,552.8,379.8,27856,brown
35651,36171,40530,Diversey,2022-02-01,2126.6,1164.8,762.0,50238,brown
35652,36172,40660,Armitage,2022-02-01,1927.9,1078.3,754.8,45890,brown
35653,36173,40800,Sedgwick,2022-02-01,1637.9,1081.3,743.3,40056,brown
35654,36174,40710,Chicago/Franklin,2022-02-01,2574.9,1384.3,1022.3,61124,brown
35655,36175,40460,Merchandise Mart,2022-02-01,2137.0,950.5,604.0,48957,brown
35663,36183,40730,Washington/Wells,2022-02-01,2488.0,521.3,408.3,53477,brown
35664,36184,40040,Quincy/Wells,2022-02-01,2143.2,692.8,584.3,47972,brown
35665,36185,40160,LaSalle/Van Buren,2022-02-01,927.3,305.3,223.3,20659,brown
35666,36186,40850,Library,2022-02-01,1986.3,864.0,616.5,45648,brown
35667,36187,40680,Adams/Wabash,2022-02-01,2898.9,1360.8,950.8,67224,green
35668,36188,41700,Washington/Wabash,2022-02-01,4354.8,2733.0,1996.8,106014,green
35669,36189,40260,State/Lake,2022-02-01,4162.4,3379.0,2435.3,106505,green
35670,36190,40380,Clark/Lake,2022-02-01,5381.0,2476.3,2030.3,125646,blue
35671,36191,40900,Howard,2022-03-01,2344.1,1704.3,1370.0,66212,red
35672,36192,41190,Jarvis,2022-03-01,718.7,646.8,501.8,21125,red
35673,36193,40100,Morse,2022-03-01,1955.6,1548.0,1230.3,56092,red
35674,36194,41300,Loyola,2022-03-01,2454.7,2239.8,1474.3,71314,red
35675,36195,40760,Granville,2022-03-01,1736.7,1595.8,1111.3,50771,red
35676,36196,40880,Thorndale,2022-03-01,1261.1,955.5,707.3,35656,red
35677,36197,41380,Bryn Mawr,2022-03-01,1823.8,1421.5,1063.0,51886,red
35678,36198,40340,Berwyn,2022-03-01,0.0,0.0,0.0,0,red
35679,36199,41200,Argyle,2022-03-01,1958.1,1929.0,1453.0,58565,red
35680,36200,40770,Lawrence,2022-03-01,0.0,0.0,0.0,0,red
35681,36201,40540,Wilson,2022-03-01,3989.4,3285.8,2318.0,114172,red
35682,36202,40080,Sheridan,2022-03-01,1939.8,1771.3,1221.0,56584,red
35683,36203,41420,Addison-North Main,2022-03-01,3005.0,4688.0,2389.0,97422,red
35684,36204,41320,Belmont-North Main,2022-03-01,5259.3,5809.0,3946.8,159986,red
35685,36205,41220,Fullerton,2022-03-01,6076.7,5004.0,3224.0,172675,red
35686,36206,40650,North/Clybourn,2022-03-01,2319.4,2213.5,1592.5,68571,red
35687,36207,40630,Clark/Division,2022-03-01,3664.7,3730.3,2524.5,109306,red
35688,36208,41450,Chicago/State,2022-03-01,5525.2,5010.8,3614.0,161579,red
35689,36209,40330,Grand/State,2022-03-01,4087.2,7297.8,4175.0,139897,red
35690,36210,41660,Lake/State,2022-03-01,7345.4,7347.5,4637.0,216882,red
35691,36211,41090,Monroe/State,2022-03-01,2910.4,2057.8,1398.8,80766,red
35692,36212,40560,Jackson/State,2022-03-01,2856.8,1727.8,1392.5,78187,red
35693,36213,41490,Harrison,2022-03-01,1653.2,1621.0,1101.3,48913,red
35694,36214,41400,Roosevelt,2022-03-01,5158.4,5229.5,3584.3,153899,red
35695,36215,41000,Cermak-Chinatown,2022-03-01,2079.9,2669.3,2080.3,66835,red
35696,36216,40190,Sox-35th-Dan Ryan,2022-03-01,1586.1,894.0,712.5,42906,red
35697,36217,41230,47th-Dan Ryan,2022-03-01,1220.7,814.5,674.0,34031,red
35698,36218,41170,Garfield-Dan Ryan,2022-03-01,1345.4,974.8,719.8,37722,red
35699,36219,40910,63rd-Dan Ryan,2022-03-01,1174.0,820.8,701.3,33089,red
35700,36220,40990,69th,2022-03-01,1919.7,1325.3,1014.3,53510,red
35701,36221,40240,79th,2022-03-01,2677.8,1852.8,1512.8,75052,red
35702,36222,41430,87th,2022-03-01,1554.8,974.5,877.0,43166,red
35703,36223,40450,95th/Dan Ryan,2022-03-01,3884.7,2321.5,1947.0,106421,red
35714,36234,40890,O'Hare Airport,2022-03-01,5951.7,4999.8,5883.5,180421,blue
35715,36235,40820,Rosemont,2022-03-01,2693.4,1988.3,1518.5,75976,blue
35716,36236,40230,Cumberland,2022-03-01,1436.0,918.5,571.8,38989,blue
35717,36237,40750,Harlem-O'Hare,2022-03-01,1306.8,731.8,482.8,34915,blue
35718,36238,41280,Jefferson Park,2022-03-01,3133.0,1906.8,1435.5,85428,blue
35719,36239,41330,Montrose-O'Hare,2022-03-01,986.6,557.0,406.0,26544,blue
35720,36240,40550,Irving Park-O'Hare,2022-03-01,1655.3,998.8,776.0,45171,blue
35721,36241,41240,Addison-O'Hare,2022-03-01,1311.7,680.0,469.3,34765,blue
35722,36242,40060,Belmont-O'Hare,2022-03-01,2468.0,1537.0,1146.5,67499,blue
35723,36243,41020,Logan Square,2022-03-01,2992.4,2199.8,1484.8,83563,blue
35724,36244,40570,California/Milwaukee,2022-03-01,2203.1,1732.5,1106.0,62025,blue
35725,36245,40670,Western/Milwaukee,2022-03-01,2278.9,1551.8,1019.3,62699,blue
35726,36246,40590,Damen/Milwaukee,2022-03-01,2679.0,2592.5,1719.8,78867,blue
35727,36247,40320,Division/Milwaukee,2022-03-01,2727.3,2169.0,1373.3,76897,blue
35728,36248,41410,Chicago/Milwaukee,2022-03-01,1823.0,1068.5,773.5,49296,blue
35729,36249,40490,Grand/Milwaukee,2022-03-01,1270.8,1080.5,817.5,36820,blue
35730,36250,40370,Washington/Dearborn,2022-03-01,5395.8,4180.0,2977.0,152732,blue
35731,36251,40790,Monroe/Dearborn,2022-03-01,2710.3,1104.8,841.8,70123,blue
35732,36252,40070,Jackson/Dearborn,2022-03-01,2600.9,1492.3,1144.3,70366,blue
35733,36253,41340,LaSalle,2022-03-01,1461.1,881.0,689.8,39888,blue
35734,36254,40430,Clinton-Forest Park,2022-03-01,1241.1,771.0,594.5,34007,blue
35735,36255,40350,UIC-Halsted,2022-03-01,3189.0,1386.3,844.8,82271,blue
35737,36257,40810,Medical Center,2022-03-01,1351.4,573.8,455.5,35199,blue
35738,36258,40220,Western-Forest Park,2022-03-01,729.4,464.3,333.5,19968,blue
35739,36259,40250,Kedzie-Homan-Forest Park,2022-03-01,794.3,482.8,400.3,21800,blue
35740,36260,40920,Pulaski-Forest Park,2022-03-01,967.1,765.5,700.0,28106,blue
35741,36261,40970,Cicero-Forest Park,2022-03-01,562.9,356.8,295.8,15557,blue
35742,36262,40010,Austin-Forest Park,2022-03-01,653.7,323.3,269.0,17403,blue
35743,36263,40180,Oak Park-Forest Park,2022-03-01,533.8,250.8,170.8,13964,blue
35744,36264,40980,Harlem-Forest Park,2022-03-01,455.9,250.0,153.5,12100,blue
35757,36277,40020,Harlem-Lake,2022-03-01,1544.9,1046.0,777.3,42826,green
35758,36278,41350,Oak Park-Lake,2022-03-01,538.2,330.0,227.5,14609,green
35759,36279,40610,Ridgeland,2022-03-01,506.5,270.5,157.8,13363,green
35760,36280,41260,Austin-Lake,2022-03-01,817.7,488.5,373.3,22253,green
35761,36281,40280,Central-Lake,2022-03-01,976.0,632.0,518.3,27048,green
35762,36282,40700,Laramie,2022-03-01,521.0,306.5,238.8,14163,green
35763,36283,40480,Cicero-Lake,2022-03-01,534.1,327.5,275.5,14697,green
35764,36284,40030,Pulaski-Lake,2022-03-01,619.3,434.0,370.3,17460,green
35765,36285,41670,Conservatory,2022-03-01,530.7,529.8,435.8,16068,green
35766,36286,41070,Kedzie-Lake,2022-03-01,650.7,328.0,296.8,17465,green
35767,36287,41360,California-Lake,2022-03-01,568.8,277.5,219.0,15068,green
35768,36288,40170,Ashland-Lake,2022-03-01,1268.1,850.5,747.8,35560,green
35769,36289,41510,Morgan-Lake,2022-03-01,2019.9,2027.8,1482.8,60499,green
35770,36290,41160,Clinton-Lake,2022-03-01,1761.0,981.3,687.0,47177,green
35771,36291,41690,Cermak-McCormick Place,2022-03-01,978.8,695.3,552.5,27503,green
35772,36292,41120,35-Bronzeville-IIT,2022-03-01,844.8,618.8,436.3,23650,green
35775,36295,41080,47th-South Elevated,2022-03-01,456.8,306.0,237.0,12678,green
35777,36297,40510,Garfield-South Elevated,2022-03-01,522.4,497.3,385.5,15547,green
35779,36299,40720,East 63rd-Cottage Grove,2022-03-01,437.5,82.0,81.8,10718,green
35780,36300,40940,Halsted/63rd,2022-03-01,233.5,137.0,110.8,6362,green
35782,36302,41290,Kimball,2022-03-01,2072.1,1401.0,1078.0,57574,brown
35783,36303,41180,Kedzie-Brown,2022-03-01,997.8,756.3,580.8,28298,brown
35784,36304,40870,Francisco,2022-03-01,706.9,440.3,309.3,19256,brown
35785,36305,41010,Rockwell,2022-03-01,737.5,454.0,334.0,20114,brown
35786,36306,41480,Western-Brown,2022-03-01,1741.1,1265.3,906.5,48732,brown
35787,36307,40090,Damen-Brown,2022-03-01,1315.1,814.8,515.5,35568,brown
35788,36308,41500,Montrose-Brown,2022-03-01,1073.0,738.0,528.0,29742,brown
35789,36309,41460,Irving Park-Brown,2022-03-01,1259.0,821.3,532.3,34372,brown
35790,36310,41440,Addison-Brown,2022-03-01,993.1,551.8,388.5,26603,brown
35791,36311,41310,Paulina,2022-03-01,1213.7,967.3,582.8,34115,brown
35792,36312,40360,Southport,2022-03-01,1413.6,1359.0,842.5,41318,brown
35793,36313,41210,Wellington,2022-03-01,1350.8,949.0,495.3,36846,brown
35794,36314,40530,Diversey,2022-03-01,2415.0,1869.8,1077.5,67334,brown
35795,36315,40660,Armitage,2022-03-01,2198.0,1596.3,952.3,60748,brown
35796,36316,40800,Sedgwick,2022-03-01,1939.4,1787.5,1011.8,55803,brown
35797,36317,40710,Chicago/Franklin,2022-03-01,2931.6,1988.0,1225.5,80280,brown
35798,36318,40460,Merchandise Mart,2022-03-01,2730.0,2021.3,911.3,74520,brown
35806,36326,40730,Washington/Wells,2022-03-01,3200.7,751.5,481.0,78545,brown
35807,36327,40040,Quincy/Wells,2022-03-01,2844.7,965.3,835.8,72632,brown
35808,36328,40160,LaSalle/Van Buren,2022-03-01,1133.5,415.5,264.3,28790,brown
35809,36329,40850,Library,2022-03-01,2132.7,1183.3,914.0,57441,brown
35810,36330,40680,Adams/Wabash,2022-03-01,3230.7,1950.8,1505.8,88133,green
35811,36331,41700,Washington/Wabash,2022-03-01,5141.5,3768.8,2729.0,144245,green
35812,36332,40260,State/Lake,2022-03-01,5183.1,5071.5,3323.5,152791,green
35813,36333,40380,Clark/Lake,2022-03-01,6736.2,4487.3,2864.3,184339,blue
35814,36334,40900,Howard,2022-04-01,2400.9,1809.0,1428.3,65177,red
35815,36335,41190,Jarvis,2022-04-01,732.3,646.6,471.3,20497,red
35816,36336,40100,Morse,2022-04-01,1968.6,1539.4,1173.0,53730,red
35817,36337,41300,Loyola,2022-04-01,2513.4,2287.6,1498.0,70211,red
35818,36338,40760,Granville,2022-04-01,1827.0,1701.4,1104.8,51294,red
35819,36339,40880,Thorndale,2022-04-01,1213.6,929.0,668.0,32802,red
35820,36340,41380,Bryn Mawr,2022-04-01,1849.0,1468.8,1085.8,50515,red
35821,36341,40340,Berwyn,2022-04-01,0.0,0.0,0.0,0,red
35822,36342,41200,Argyle,2022-04-01,2058.3,1999.0,1340.8,58583,red
35823,36343,40770,Lawrence,2022-04-01,0.0,0.0,0.0,0,red
35824,36344,40540,Wilson,2022-04-01,4040.9,3465.2,2322.5,111475,red
35825,36345,40080,Sheridan,2022-04-01,2060.7,1808.8,1164.3,56976,red
35826,36346,41420,Addison-North Main,2022-04-01,4087.0,5787.8,4189.3,131523,red
35827,36347,41320,Belmont-North Main,2022-04-01,5443.2,5869.8,3968.0,159528,red
35828,36348,41220,Fullerton,2022-04-01,6962.0,5215.8,3331.5,185608,red
35829,36349,40650,North/Clybourn,2022-04-01,2400.7,2301.8,1579.3,68240,red
35830,36350,40630,Clark/Division,2022-04-01,3657.3,3812.4,2429.5,105583,red
35831,36351,41450,Chicago/State,2022-04-01,5840.2,5565.2,3722.3,165359,red
35832,36352,40330,Grand/State,2022-04-01,4414.3,6205.6,4228.3,140641,red
35833,36353,41660,Lake/State,2022-04-01,7804.9,7201.8,4693.8,218686,red
35834,36354,41090,Monroe/State,2022-04-01,3076.0,2282.2,1449.5,81806,red
35835,36355,40560,Jackson/State,2022-04-01,3164.9,1884.4,1302.5,81095,red
35836,36356,41490,Harrison,2022-04-01,1809.4,1684.8,1088.8,50776,red
35837,36357,41400,Roosevelt,2022-04-01,5270.4,5045.0,3263.8,148959,red
35838,36358,41000,Cermak-Chinatown,2022-04-01,2049.8,2914.4,2011.3,65663,red
35839,36359,40190,Sox-35th-Dan Ryan,2022-04-01,2106.2,2100.0,1052.0,58938,red
35840,36360,41230,47th-Dan Ryan,2022-04-01,1225.7,904.8,689.3,33020,red
35841,36361,41170,Garfield-Dan Ryan,2022-04-01,1403.9,1078.0,701.5,37677,red
35842,36362,40910,63rd-Dan Ryan,2022-04-01,1176.2,854.8,717.3,31843,red
35843,36363,40990,69th,2022-04-01,1911.6,1423.8,1062.8,51513,red
35844,36364,40240,79th,2022-04-01,2639.9,1912.0,1526.0,71101,red
35845,36365,41430,87th,2022-04-01,1546.1,1088.8,865.5,41374,red
35846,36366,40450,95th/Dan Ryan,2022-04-01,4052.1,2616.8,2114.3,106636,red
35857,36377,40890,O'Hare Airport,2022-04-01,6338.0,3921.8,4467.3,170577,blue
35858,36378,40820,Rosemont,2022-04-01,2863.2,2676.8,2527.8,83623,blue
35859,36379,40230,Cumberland,2022-04-01,1450.3,809.0,548.5,36695,blue
35860,36380,40750,Harlem-O'Hare,2022-04-01,1286.2,626.2,445.0,31921,blue
35861,36381,41280,Jefferson Park,2022-04-01,3163.5,1801.8,1414.5,81100,blue
35862,36382,41330,Montrose-O'Hare,2022-04-01,1030.0,582.6,424.3,26240,blue
35863,36383,40550,Irving Park-O'Hare,2022-04-01,1666.6,1010.8,739.8,43011,blue
35864,36384,41240,Addison-O'Hare,2022-04-01,1312.1,687.6,509.8,33032,blue
35865,36385,40060,Belmont-O'Hare,2022-04-01,2524.1,1523.2,1109.8,65061,blue
35866,36386,41020,Logan Square,2022-04-01,3077.2,2150.8,1424.0,81072,blue
35867,36387,40570,California/Milwaukee,2022-04-01,2247.4,1634.0,1052.5,59576,blue
35868,36388,40670,Western/Milwaukee,2022-04-01,2299.8,1446.8,923.8,59224,blue
35869,36389,40590,Damen/Milwaukee,2022-04-01,2732.4,2366.0,1505.8,75233,blue
35870,36390,40320,Division/Milwaukee,2022-04-01,2683.3,1884.0,1246.0,70753,blue
35871,36391,41410,Chicago/Milwaukee,2022-04-01,1776.9,1034.2,699.5,45283,blue
35872,36392,40490,Grand/Milwaukee,2022-04-01,1327.9,1101.4,808.8,36627,blue
35873,36393,40370,Washington/Dearborn,2022-04-01,5486.3,3887.2,2863.5,146102,blue
35874,36394,40790,Monroe/Dearborn,2022-04-01,2767.2,1086.0,895.5,67123,blue
35875,36395,40070,Jackson/Dearborn,2022-04-01,2693.9,1380.6,1040.5,67636,blue
35876,36396,41340,LaSalle,2022-04-01,1410.7,768.2,631.8,35992,blue
35877,36397,40430,Clinton-Forest Park,2022-04-01,1246.9,641.0,562.5,31640,blue
35878,36398,40350,UIC-Halsted,2022-04-01,3195.3,1268.0,793.0,76614,blue
35880,36400,40810,Medical Center,2022-04-01,1304.6,506.4,478.8,31843,blue
35881,36401,40220,Western-Forest Park,2022-04-01,695.9,479.0,340.0,18369,blue
35882,36402,40250,Kedzie-Homan-Forest Park,2022-04-01,794.0,542.4,441.8,21152,blue
35883,36403,40920,Pulaski-Forest Park,2022-04-01,947.7,769.4,689.0,26504,blue
35884,36404,40970,Cicero-Forest Park,2022-04-01,582.6,393.0,292.5,15369,blue
35885,36405,40010,Austin-Forest Park,2022-04-01,654.2,325.0,269.8,16443,blue
35886,36406,40180,Oak Park-Forest Park,2022-04-01,561.6,239.0,187.8,13739,blue
35887,36407,40980,Harlem-Forest Park,2022-04-01,443.9,243.6,164.5,11197,blue
35900,36420,40020,Harlem-Lake,2022-04-01,1593.6,1035.6,717.3,41512,green
35901,36421,41350,Oak Park-Lake,2022-04-01,579.6,324.6,224.0,14691,green
35902,36422,40610,Ridgeland,2022-04-01,534.0,228.2,141.3,12920,green
35903,36423,41260,Austin-Lake,2022-04-01,856.4,515.4,368.8,22037,green
35904,36424,40280,Central-Lake,2022-04-01,959.7,563.0,456.8,24796,green
35905,36425,40700,Laramie,2022-04-01,510.5,300.4,260.8,13265,green
35906,36426,40480,Cicero-Lake,2022-04-01,527.3,392.0,270.3,14114,green
35907,36427,40030,Pulaski-Lake,2022-04-01,628.1,463.2,339.3,16864,green
35908,36428,41670,Conservatory,2022-04-01,549.0,567.2,477.8,16275,green
35909,36429,41070,Kedzie-Lake,2022-04-01,615.0,368.6,308.0,15991,green
35910,36430,41360,California-Lake,2022-04-01,555.8,294.6,220.0,14024,green
35911,36431,40170,Ashland-Lake,2022-04-01,1319.6,837.8,622.8,34391,green
35912,36432,41510,Morgan-Lake,2022-04-01,2167.9,2079.8,1414.3,61581,green
35913,36433,41160,Clinton-Lake,2022-04-01,1818.0,986.2,666.8,45777,green
35914,36434,41690,Cermak-McCormick Place,2022-04-01,797.3,835.4,553.0,23132,green
35915,36435,41120,35-Bronzeville-IIT,2022-04-01,867.5,616.0,413.3,22951,green
35918,36438,41080,47th-South Elevated,2022-04-01,455.2,303.2,232.8,12006,green
35920,36440,40510,Garfield-South Elevated,2022-04-01,531.2,436.8,322.8,14630,green
35922,36442,40720,East 63rd-Cottage Grove,2022-04-01,425.4,253.0,178.5,10912,green
35923,36443,40940,Halsted/63rd,2022-04-01,236.3,166.6,119.8,6274,green
35925,36445,41290,Kimball,2022-04-01,2071.3,1451.2,1054.8,54972,brown
35926,36446,41180,Kedzie-Brown,2022-04-01,984.5,774.0,564.3,26801,brown
35927,36447,40870,Francisco,2022-04-01,720.9,451.6,308.3,18629,brown
35928,36448,41010,Rockwell,2022-04-01,752.0,452.4,286.8,19202,brown
35929,36449,41480,Western-Brown,2022-04-01,1747.5,1213.0,843.3,46135,brown
35930,36450,40090,Damen-Brown,2022-04-01,1245.3,823.2,507.5,32297,brown
35931,36451,41500,Montrose-Brown,2022-04-01,1084.4,824.0,533.8,29027,brown
35932,36452,41460,Irving Park-Brown,2022-04-01,1220.3,764.2,484.8,31386,brown
35933,36453,41440,Addison-Brown,2022-04-01,956.3,504.8,350.5,24009,brown
35934,36454,41310,Paulina,2022-04-01,1285.1,898.2,533.5,33613,brown
35935,36455,40360,Southport,2022-04-01,1535.2,1261.6,828.3,41860,brown
35936,36456,41210,Wellington,2022-04-01,1400.0,780.0,486.5,35245,brown
35937,36457,40530,Diversey,2022-04-01,2546.5,1610.2,1019.0,65604,brown
35938,36458,40660,Armitage,2022-04-01,2097.3,1455.4,875.3,54821,brown
35939,36459,40800,Sedgwick,2022-04-01,1954.1,1493.8,949.3,52302,brown
35940,36460,40710,Chicago/Franklin,2022-04-01,3041.0,1826.8,1210.3,77837,brown
35941,36461,40460,Merchandise Mart,2022-04-01,2828.4,1388.8,813.3,69593,brown
35949,36469,40730,Washington/Wells,2022-04-01,3306.6,657.8,498.8,74723,brown
35950,36470,40040,Quincy/Wells,2022-04-01,2974.3,832.8,806.0,69849,brown
35951,36471,40160,LaSalle/Van Buren,2022-04-01,1129.5,339.6,226.8,26325,brown
35952,36472,40850,Library,2022-04-01,2222.7,1077.0,734.3,54998,brown
35953,36473,40680,Adams/Wabash,2022-04-01,3551.6,1823.6,1265.5,88763,green
35954,36474,41700,Washington/Wabash,2022-04-01,5201.5,3590.6,2410.8,136827,green
35955,36475,40260,State/Lake,2022-04-01,5511.6,4588.2,3338.0,152036,green
35956,36476,40380,Clark/Lake,2022-04-01,6992.1,3526.2,2740.3,175426,blue
35957,36477,40900,Howard,2022-05-01,2629.3,2132.3,1696.5,73924,red
35958,36478,41190,Jarvis,2022-05-01,763.4,730.3,534.7,22161,red
35959,36479,40100,Morse,2022-05-01,1946.1,1587.5,1299.3,55014,red
35960,36480,41300,Loyola,2022-05-01,2131.6,2030.3,1469.3,61701,red
35961,36481,40760,Granville,2022-05-01,1582.1,1399.0,1013.0,44899,red
35962,36482,40880,Thorndale,2022-05-01,1302.3,1014.8,758.2,35957,red
35963,36483,41380,Bryn Mawr,2022-05-01,1868.4,1646.8,1280.5,53507,red
35964,36484,40340,Berwyn,2022-05-01,0.0,0.0,0.0,0,red
35965,36485,41200,Argyle,2022-05-01,2074.0,2144.8,1606.8,61774,red
35966,36486,40770,Lawrence,2022-05-01,0.0,0.0,0.0,0,red
35967,36487,40540,Wilson,2022-05-01,4153.1,3579.8,2682.2,117628,red
35968,36488,40080,Sheridan,2022-05-01,2150.2,1984.5,1393.0,61450,red
35969,36489,41420,Addison-North Main,2022-05-01,4832.0,7439.0,5790.2,165970,red
35970,36490,41320,Belmont-North Main,2022-05-01,5623.4,7092.3,4893.0,175818,red
35971,36491,41220,Fullerton,2022-05-01,6944.7,5356.0,3816.0,190159,red
35972,36492,40650,North/Clybourn,2022-05-01,2518.7,2475.5,1923.7,74336,red
35973,36493,40630,Clark/Division,2022-05-01,3941.1,4027.8,3041.0,117121,red
35974,36494,41450,Chicago/State,2022-05-01,5657.5,5765.3,4492.8,168825,red
35975,36495,40330,Grand/State,2022-05-01,4660.3,6675.8,5191.8,155720,red
35976,36496,41660,Lake/State,2022-05-01,8181.4,7928.0,5968.0,239329,red
35977,36497,41090,Monroe/State,2022-05-01,3110.4,2490.8,1733.7,85684,red
35978,36498,40560,Jackson/State,2022-05-01,3046.0,2275.5,1624.0,82812,red
35979,36499,41490,Harrison,2022-05-01,1877.4,2233.5,1618.0,58068,red
35980,36500,41400,Roosevelt,2022-05-01,5491.7,5507.0,4193.0,162512,red
35981,36501,41000,Cermak-Chinatown,2022-05-01,2270.6,3243.5,2682.7,76753,red
35982,36502,40190,Sox-35th-Dan Ryan,2022-05-01,2386.0,2905.8,2520.3,76850,red
35983,36503,41230,47th-Dan Ryan,2022-05-01,1297.9,939.3,747.7,35499,red
35984,36504,41170,Garfield-Dan Ryan,2022-05-01,1494.1,1160.8,831.2,41007,red
35985,36505,40910,63rd-Dan Ryan,2022-05-01,1259.0,907.0,800.7,34870,red
35986,36506,40990,69th,2022-05-01,2017.0,1591.5,1145.8,55598,red
35987,36507,40240,79th,2022-05-01,2825.7,2049.8,1691.5,77688,red
35988,36508,41430,87th,2022-05-01,1673.9,1177.3,1008.0,45908,red
35989,36509,40450,95th/Dan Ryan,2022-05-01,4488.2,2950.3,2398.7,120445,red
36000,36520,40890,O'Hare Airport,2022-05-01,7142.9,6042.8,6659.0,214126,blue
36001,36521,40820,Rosemont,2022-05-01,2965.8,2584.0,2099.8,85217,blue
36002,36522,40230,Cumberland,2022-05-01,1507.6,1038.0,816.5,40710,blue
36003,36523,40750,Harlem-O'Hare,2022-05-01,1355.6,723.0,546.3,34638,blue
36004,36524,41280,Jefferson Park,2022-05-01,3309.6,2113.8,1607.8,87604,blue
36005,36525,41330,Montrose-O'Hare,2022-05-01,1076.1,690.3,504.0,28383,blue
36006,36526,40550,Irving Park-O'Hare,2022-05-01,1760.5,1124.5,864.0,46652,blue
36007,36527,41240,Addison-O'Hare,2022-05-01,1418.3,874.8,659.5,37241,blue
36008,36528,40060,Belmont-O'Hare,2022-05-01,2581.2,1775.0,1327.7,69272,blue
