,station_id,stationame,month_beginning,avg_weekday_rides,avg_saturday_rides,avg_sunday_holiday_rides,monthtotal,line
357,40390,Forest Park,03/01/2001,3557.2,1319.8,778.8,87973,blue
358,41030,Polk,03/01/2001,2358.1,9.8,0.0,51927,pink
359,40830,18th,03/01/2001,999.7,1.0,0.0,21998,pink
360,40210,Damen-Cermak,03/01/2001,689.2,1.6,0.0,15170,pink
361,40740,Western-Cermak,03/01/2001,561.0,2.8,0.0,12355,pink
362,40440,California-Cermak,03/01/2001,780.4,1.4,0.0,17176,pink
363,41040,Kedzie-Cermak,03/01/2001,443.0,1.4,0.0,9752,pink
364,40780,Central Park,03/01/2001,459.2,1.4,0.0,10110,pink
365,40150,Pulaski-Cermak,03/01/2001,472.5,1.4,0.0,10402,pink
366,40600,Kostner,03/01/2001,301.0,0.6,0.0,6624,pink
367,40420,Cicero-Cermak,03/01/2001,883.8,4.2,0.0,19464,pink
368,40580,54th/Cermak,03/01/2001,1610.1,2.2,0.0,35433,pink
369,40020,Harlem-Lake,03/01/2001,3319.5,1848.2,983.0,86201,green
370,41350,Oak Park-Lake,03/01/2001,1430.8,641.6,367.5,36155,green
371,40610,Ridgeland,03/01/2001,1287.4,446.0,219.8,31431,green
372,41260,Austin-Lake,03/01/2001,1788.7,860.8,496.5,45641,green
373,40280,Central-Lake,03/01/2001,2450.0,1372.0,821.3,64045,green
374,40700,Laramie,03/01/2001,1336.4,700.8,420.5,34586,green
375,40480,Cicero-Lake,03/01/2001,1339.1,742.6,484.0,35110,green
376,40030,Pulaski-Lake,03/01/2001,1577.7,961.8,627.0,42027,green
377,41070,Kedzie-Lake,03/01/2001,1285.8,687.0,433.3,33456,green
378,41360,California-Lake,03/01/2001,829.0,439.6,284.0,21573,green
379,40170,Ashland-Lake,03/01/2001,1511.9,603.4,363.5,37733,green
380,41160,Clinton-Lake,03/01/2001,1881.2,469.6,291.3,44899,green
381,41120,35-Bronzeville-IIT,03/01/2001,1952.1,1063.0,691.0,51026,green
382,40300,Indiana,03/01/2001,604.0,354.8,241.8,16028,green
383,41270,43rd,03/01/2001,816.5,475.8,291.3,21508,green
384,41080,47th-South Elevated,03/01/2001,1256.6,891.2,458.8,33936,green
385,40130,51st,03/01/2001,1164.2,740.2,441.0,31078,green
386,40510,Garfield-South Elevated,03/01/2001,752.5,503.6,326.5,20378,green
387,41140,King Drive,03/01/2001,717.3,426.4,238.5,18867,green
388,40720,East 63rd-Cottage Grove,03/01/2001,1433.1,732.0,514.0,37244,green
389,40940,Halsted/63rd,03/01/2001,784.8,497.2,299.8,20951,green
390,40290,Ashland/63rd,03/01/2001,1765.5,964.4,650.0,46262,green
391,41290,Kimball,03/01/2001,4149.5,2284.8,1252.8,107725,brown
392,41180,Kedzie-Brown,03/01/2001,1541.8,980.0,605.3,41240,brown
393,40870,Francisco,03/01/2001,1097.6,520.6,253.5,27765,brown
394,41010,Rockwell,03/01/2001,1278.4,563.6,289.8,32102,brown
395,41480,Western-Brown,03/01/2001,3327.5,1820.0,1016.0,86368,brown
396,40090,Damen-Brown,03/01/2001,2089.1,1104.2,578.5,53796,brown
397,41500,Montrose-Brown,03/01/2001,2028.5,1008.6,535.0,51809,brown
398,41460,Irving Park-Brown,03/01/2001,2342.7,1078.4,520.8,59014,brown
399,41440,Addison-Brown,03/01/2001,1830.4,781.0,295.8,45357,brown
400,41310,Paulina,03/01/2001,2066.7,1128.2,559.0,53344,brown
401,40360,Southport,03/01/2001,2645.5,1241.8,576.5,66715,brown
402,41210,Wellington,03/01/2001,2433.6,891.4,388.5,59551,brown
403,40530,Diversey,03/01/2001,4339.3,2197.6,980.5,110374,brown
404,40660,Armitage,03/01/2001,3450.1,1228.2,525.0,84143,brown
405,40800,Sedgwick,03/01/2001,2186.0,987.8,485.8,54975,brown
406,40710,Chicago/Franklin,03/01/2001,4013.6,1614.6,650.0,98973,brown
407,40460,Merchandise Mart,03/01/2001,6056.1,1120.0,385.3,140376,brown
408,40930,Midway Airport,03/01/2001,8005.1,2963.6,2427.0,200638,orange
409,40960,Pulaski-Orange,03/01/2001,5353.0,1426.4,720.8,127780,orange
410,41150,Kedzie-Midway,03/01/2001,3016.1,1222.8,648.8,75063,orange
411,40310,Western-Orange,03/01/2001,3367.0,1083.0,598.0,81880,orange
412,40120,35th/Archer,03/01/2001,2172.3,772.4,384.5,53191,orange
413,41060,Ashland-Orange,03/01/2001,1318.6,578.6,303.5,33117,orange
414,41130,Halsted-Orange,03/01/2001,2509.9,771.6,403.3,60689,orange
415,40730,Washington/Wells,03/01/2001,6490.5,643.4,238.0,146960,brown
416,40040,Quincy/Wells,03/01/2001,7157.1,845.0,453.5,163495,brown
417,40160,LaSalle/Van Buren,03/01/2001,3276.6,250.0,132.3,73864,brown
418,40850,Library,03/01/2001,2260.5,693.2,273.5,54290,brown
419,40680,Adams/Wabash,03/01/2001,7770.8,3131.0,1368.5,192086,green
422,40260,State/Lake,03/01/2001,8215.4,4160.8,2593.8,211918,green
423,40380,Clark/Lake,03/01/2001,16524.5,3166.8,1926.3,387078,blue
424,40900,Howard,04/01/2001,6300.8,4056.8,2642.4,161756,red
425,41190,Jarvis,04/01/2001,1493.4,1024.5,755.2,39235,red
426,40100,Morse,04/01/2001,4378.5,3135.3,2228.2,115631,red
427,41300,Loyola,04/01/2001,4878.9,3350.0,2280.6,127259,red
428,40760,Granville,04/01/2001,3328.6,2408.8,1705.0,88061,red
429,40880,Thorndale,04/01/2001,2921.9,1853.0,1376.4,75654,red
430,41380,Bryn Mawr,04/01/2001,4487.2,2949.0,2071.8,116387,red
431,40340,Berwyn,04/01/2001,3343.7,2223.0,1560.4,86911,red
432,41200,Argyle,04/01/2001,2765.8,1910.3,1385.2,72648,red
433,40770,Lawrence,04/01/2001,2679.3,2281.3,1407.6,72429,red
434,40540,Wilson,04/01/2001,5084.1,3333.5,2170.2,130951,red
435,40080,Sheridan,04/01/2001,4506.0,2749.0,1852.6,114886,red
436,41420,Addison-North Main,04/01/2001,6175.2,4868.8,2799.4,163152,red
437,41320,Belmont-North Main,04/01/2001,9549.0,7687.0,4948.2,256018,red
438,41220,Fullerton,04/01/2001,10578.0,5824.5,3625.4,263564,red
439,40650,North/Clybourn,04/01/2001,3623.1,2775.0,1943.6,96903,red
440,40630,Clark/Division,04/01/2001,6821.2,5165.5,3687.2,182344,red
441,41450,Chicago/State,04/01/2001,12884.7,9671.8,6279.4,340662,red
442,40330,Grand/State,04/01/2001,9013.0,6251.8,4191.2,235235,red
443,41660,Lake/State,04/01/2001,13607.5,6153.8,4007.0,330407,red
445,41090,Monroe/State,04/01/2001,7580.1,2756.5,1501.2,177714,red
446,40560,Jackson/State,04/01/2001,12123.5,4111.3,2358.0,282829,red
447,41490,Harrison,04/01/2001,2541.3,1354.5,964.2,63607,red
448,41400,Roosevelt,04/01/2001,6032.9,3710.3,2733.4,155198,red
449,41000,Cermak-Chinatown,04/01/2001,2633.6,2764.5,1849.8,75613,red
450,40190,Sox-35th-Dan Ryan,04/01/2001,4139.2,3708.5,2594.8,114731,red
451,41230,47th-Dan Ryan,04/01/2001,2306.6,1687.3,1265.8,61517,red
452,41170,Garfield-Dan Ryan,04/01/2001,4628.1,3286.5,2127.6,120974,red
453,40910,63rd-Dan Ryan,04/01/2001,3584.6,2555.0,1973.0,95361,red
454,40990,69th,04/01/2001,6769.4,4751.8,3137.4,176851,red
455,40240,79th,04/01/2001,7190.1,4789.5,3400.2,187151,red
456,41430,87th,04/01/2001,5260.9,3305.8,2237.2,134888,red
457,40450,95th/Dan Ryan,04/01/2001,14106.8,7716.5,5349.4,353856,red
458,41050,Linden,04/01/2001,1134.3,610.8,307.4,27801,purple
459,41250,Central-Evanston,04/01/2001,958.2,439.0,265.8,23207,purple
460,40400,Noyes,04/01/2001,597.9,474.3,193.8,15421,purple
461,40520,Foster,04/01/2001,719.4,449.5,248.4,18148,purple
462,40050,Davis,04/01/2001,3578.6,2727.5,1480.6,93463,purple
463,40690,Dempster,04/01/2001,680.2,474.0,316.8,17764,purple
464,40270,Main,04/01/2001,1183.0,716.3,378.2,29599,purple
465,40840,South Boulevard,04/01/2001,829.7,410.3,228.0,20205,purple
466,40140,Skokie,04/01/2001,2593.6,0.0,0.0,54466,yellow
467,40890,O'Hare Airport,04/01/2001,8501.8,6317.3,7021.2,238913,blue
468,40820,Rosemont,04/01/2001,5315.0,2204.0,1399.8,127430,blue
469,40230,Cumberland,04/01/2001,4855.1,1869.5,1206.8,115470,blue
470,40750,Harlem-O'Hare,04/01/2001,2684.8,1076.3,652.6,63949,blue
471,41280,Jefferson Park,04/01/2001,6595.1,2862.0,2043.4,160163,blue
472,41330,Montrose-O'Hare,04/01/2001,1963.4,791.8,561.2,47205,blue
473,40550,Irving Park-O'Hare,04/01/2001,3650.8,1663.0,1143.4,89035,blue
474,41240,Addison-O'Hare,04/01/2001,2512.7,927.8,620.0,59578,blue
475,40060,Belmont-O'Hare,04/01/2001,4558.4,2272.0,1651.8,113073,blue
476,41020,Logan Square,04/01/2001,4589.4,2283.0,1520.8,113113,blue
477,40570,California/Milwaukee,04/01/2001,2937.0,1439.0,883.8,71851,blue
478,40670,Western/Milwaukee,04/01/2001,2827.0,1198.3,795.2,68135,blue
479,40590,Damen/Milwaukee,04/01/2001,4262.8,1988.0,1336.2,104151,blue
480,40320,Division/Milwaukee,04/01/2001,4363.2,2067.3,1394.0,106867,blue
481,41410,Chicago/Milwaukee,04/01/2001,2234.3,744.8,461.8,52209,blue
482,40490,Grand/Milwaukee,04/01/2001,1189.8,531.3,313.4,28678,blue
483,40370,Washington/Dearborn,04/01/2001,9005.4,2517.8,1339.2,205880,blue
484,40790,Monroe/Dearborn,04/01/2001,5959.9,1133.8,696.8,133176,blue
485,40070,Jackson/Dearborn,04/01/2001,7622.3,2142.3,1266.4,174969,blue
486,41340,LaSalle,04/01/2001,2203.7,388.8,237.4,49020,blue
487,40430,Clinton-Forest Park,04/01/2001,2296.0,786.0,663.2,54676,blue
488,40350,UIC-Halsted,04/01/2001,4154.9,1066.0,658.8,94811,blue
489,40470,Racine,04/01/2001,1962.5,869.0,499.2,47185,blue
490,40810,Medical Center,04/01/2001,1889.1,1026.3,692.2,47237,blue
491,40360,Southport,08/01/2007,0.0,0.0,0.0,0,brown
492,40220,Western-Forest Park,04/01/2001,983.5,729.5,484.8,25996,blue
493,40250,Kedzie-Homan-Forest Park,04/01/2001,1448.1,966.3,677.4,37662,blue
494,40920,Pulaski-Forest Park,04/01/2001,1216.2,911.8,645.2,32413,blue
495,40970,Cicero-Forest Park,04/01/2001,1031.2,793.3,520.4,27430,blue
496,40010,Austin-Forest Park,04/01/2001,1552.0,750.8,452.8,37860,blue
497,40180,Oak Park-Forest Park,04/01/2001,1441.3,475.0,260.2,33468,blue
498,40980,Harlem-Forest Park,04/01/2001,837.6,473.0,300.6,20985,blue
499,40390,Forest Park,04/01/2001,3560.0,1311.0,840.6,84207,blue
500,41030,Polk,04/01/2001,2388.7,6.3,0.4,50189,pink
501,40830,18th,04/01/2001,1013.4,4.0,0.0,21297,pink
502,40210,Damen-Cermak,04/01/2001,708.6,0.0,0.0,14881,pink
503,40740,Western-Cermak,04/01/2001,570.5,1.8,0.0,11987,pink
504,40440,California-Cermak,04/01/2001,802.3,1.8,0.0,16855,pink
505,41040,Kedzie-Cermak,04/01/2001,420.9,1.3,0.0,8843,pink
506,40780,Central Park,04/01/2001,451.4,2.5,0.0,9490,pink
507,40150,Pulaski-Cermak,04/01/2001,445.9,2.0,0.0,9372,pink
508,40600,Kostner,04/01/2001,304.7,1.8,0.0,6406,pink
509,40420,Cicero-Cermak,04/01/2001,910.2,3.5,0.0,19128,pink
510,40580,54th/Cermak,04/01/2001,1612.8,3.0,0.0,33881,pink
511,40020,Harlem-Lake,04/01/2001,3359.3,1769.8,999.0,82620,green
512,41350,Oak Park-Lake,04/01/2001,1442.6,616.3,401.8,34768,green
513,40610,Ridgeland,04/01/2001,1313.9,410.3,230.8,30387,green
514,41260,Austin-Lake,04/01/2001,1788.0,881.0,542.4,43784,green
515,40280,Central-Lake,04/01/2001,2339.0,1383.5,875.6,59032,green
516,40700,Laramie,04/01/2001,1242.5,674.3,417.6,30877,green
517,40480,Cicero-Lake,04/01/2001,1316.0,751.3,486.0,33072,green
518,40030,Pulaski-Lake,04/01/2001,1508.5,969.8,636.2,38738,green
519,41070,Kedzie-Lake,04/01/2001,1260.1,681.5,463.4,31506,green
520,41360,California-Lake,04/01/2001,853.2,427.0,297.2,21111,green
521,40170,Ashland-Lake,04/01/2001,1503.5,623.0,388.2,36007,green
522,41160,Clinton-Lake,04/01/2001,1827.5,453.0,305.0,41714,green
523,41120,35-Bronzeville-IIT,04/01/2001,1824.4,1132.8,671.6,46201,green
524,40300,Indiana,04/01/2001,622.2,351.5,239.4,15670,green
525,41270,43rd,04/01/2001,815.8,465.8,290.8,20449,green
526,41080,47th-South Elevated,04/01/2001,1188.5,829.8,471.0,30632,green
527,40130,51st,04/01/2001,1161.5,715.5,463.6,29571,green
528,40510,Garfield-South Elevated,04/01/2001,736.1,529.8,316.2,19159,green
529,41140,King Drive,04/01/2001,678.3,404.8,244.2,17084,green
530,40720,East 63rd-Cottage Grove,04/01/2001,1393.9,731.5,514.4,34770,green
531,40940,Halsted/63rd,04/01/2001,757.0,506.3,318.8,19517,green
532,40290,Ashland/63rd,04/01/2001,1733.0,933.8,699.8,43628,green
533,41290,Kimball,04/01/2001,4094.1,2385.0,1279.2,101912,brown
534,41180,Kedzie-Brown,04/01/2001,1552.4,1026.3,617.8,39794,brown
535,40870,Francisco,04/01/2001,1112.0,482.3,275.8,26659,brown
536,41010,Rockwell,04/01/2001,1291.1,572.0,317.2,30988,brown
537,41480,Western-Brown,04/01/2001,3335.6,1768.5,965.0,81946,brown
538,40090,Damen-Brown,04/01/2001,2053.2,1046.8,582.8,50218,brown
539,41500,Montrose-Brown,04/01/2001,2005.0,976.0,535.4,48685,brown
540,41460,Irving Park-Brown,04/01/2001,2288.0,948.0,489.2,54285,brown
541,41440,Addison-Brown,04/01/2001,1789.1,641.3,304.6,41660,brown
542,41310,Paulina,04/01/2001,2063.4,931.5,566.8,49891,brown
543,40360,Southport,04/01/2001,2628.0,1074.5,549.0,62230,brown
544,41210,Wellington,04/01/2001,2459.6,768.8,380.4,56629,brown
545,40530,Diversey,04/01/2001,4294.2,1924.0,947.8,102613,brown
546,40660,Armitage,04/01/2001,3283.5,1173.3,522.0,76256,brown
547,40800,Sedgwick,04/01/2001,2206.5,1003.8,527.6,52990,brown
548,40710,Chicago/Franklin,04/01/2001,4056.6,1535.3,632.4,94492,brown
549,40460,Merchandise Mart,04/01/2001,5925.6,987.8,295.4,129865,brown
550,40930,Midway Airport,04/01/2001,7948.2,2793.0,2470.6,190437,orange
551,40960,Pulaski-Orange,04/01/2001,5038.2,1390.3,768.4,115205,orange
552,41150,Kedzie-Midway,04/01/2001,2987.7,1234.8,667.4,71017,orange
553,40310,Western-Orange,04/01/2001,3246.4,1131.8,592.8,75666,orange
554,40120,35th/Archer,04/01/2001,2159.4,792.3,437.6,50705,orange
555,41060,Ashland-Orange,04/01/2001,1292.9,595.3,346.2,31262,orange
556,41130,Halsted-Orange,04/01/2001,2449.3,760.8,399.8,56477,orange
557,40730,Washington/Wells,04/01/2001,7029.8,686.0,318.4,151961,brown
558,40040,Quincy/Wells,04/01/2001,7907.8,1048.3,631.6,173414,brown
559,40160,LaSalle/Van Buren,04/01/2001,3401.9,291.0,144.0,73323,brown
560,40850,Library,04/01/2001,2468.0,794.3,391.6,56962,brown
561,40680,Adams/Wabash,04/01/2001,7503.3,2702.3,1383.2,175294,green
564,40260,State/Lake,04/01/2001,8120.9,4128.3,2638.8,200245,green
565,40380,Clark/Lake,04/01/2001,16077.4,2916.8,1912.6,358856,blue
566,40900,Howard,05/01/2001,6513.8,4186.3,2997.6,175037,red
567,41190,Jarvis,05/01/2001,1537.0,1062.0,779.6,41961,red
568,40100,Morse,05/01/2001,4495.2,3070.5,2267.2,122513,red
569,41300,Loyola,05/01/2001,4755.0,3280.3,2277.2,129118,red
570,40760,Granville,05/01/2001,3324.1,2258.3,1667.4,90501,red
571,40880,Thorndale,05/01/2001,3067.7,1871.8,1368.8,81821,red
572,41380,Bryn Mawr,05/01/2001,4566.8,2814.3,2191.8,122686,red
573,40340,Berwyn,05/01/2001,3388.9,2177.3,1690.4,91716,red
574,41200,Argyle,05/01/2001,2786.4,1914.8,1496.6,76442,red
575,40770,Lawrence,05/01/2001,2805.5,1834.5,1404.2,76079,red
576,40540,Wilson,05/01/2001,5203.1,3345.5,2192.4,138813,red
577,40080,Sheridan,05/01/2001,4593.8,2724.8,2015.6,122041,red
578,41420,Addison-North Main,05/01/2001,7705.1,7929.5,5914.6,230804,red
579,41320,Belmont-North Main,05/01/2001,9799.0,7565.3,5544.2,273560,red
580,41220,Fullerton,05/01/2001,10736.7,5979.0,4038.4,280315,red
581,40650,North/Clybourn,05/01/2001,3767.3,2838.3,2061.6,104541,red
582,40630,Clark/Division,05/01/2001,6967.1,5182.3,3916.2,193586,red
583,41450,Chicago/State,05/01/2001,13040.0,9559.8,6833.6,359287,red
584,40330,Grand/State,05/01/2001,9317.0,6582.5,4957.0,256090,red
585,41660,Lake/State,05/01/2001,13790.5,6444.3,4405.0,351194,red
587,41090,Monroe/State,05/01/2001,7506.6,3001.0,1852.6,186413,red
588,40560,Jackson/State,05/01/2001,11700.2,4148.8,2497.4,286486,red
589,41490,Harrison,05/01/2001,2827.6,1453.8,1032.0,73183,red
590,41400,Roosevelt,05/01/2001,6299.9,4017.5,2817.2,168753,red
591,41000,Cermak-Chinatown,05/01/2001,2760.5,2686.0,2052.4,81738,red
592,40190,Sox-35th-Dan Ryan,05/01/2001,3838.5,2585.0,2143.2,105504,red
593,41230,47th-Dan Ryan,05/01/2001,2381.3,1656.8,1217.0,65100,red
594,41170,Garfield-Dan Ryan,05/01/2001,4841.7,3187.0,2238.4,130457,red
595,40910,63rd-Dan Ryan,05/01/2001,3733.3,2436.0,1942.8,101590,red
596,40990,69th,05/01/2001,7104.8,4611.3,3217.2,190836,red
597,40240,79th,05/01/2001,7565.1,4631.0,3354.2,201728,red
598,41430,87th,05/01/2001,5555.1,3353.3,2224.8,146750,red
599,40450,95th/Dan Ryan,05/01/2001,14591.5,7482.8,5357.8,377733,red
600,41050,Linden,05/01/2001,1272.6,877.8,642.0,34719,purple
601,41250,Central-Evanston,05/01/2001,991.4,466.3,312.4,25238,purple
602,40400,Noyes,05/01/2001,628.7,389.8,294.4,16862,purple
603,40520,Foster,05/01/2001,733.9,412.8,294.0,19266,purple
604,40050,Davis,05/01/2001,3698.2,2607.5,1606.4,99823,purple
605,40690,Dempster,05/01/2001,725.6,516.3,349.2,19774,purple
606,40270,Main,05/01/2001,1226.3,769.3,446.2,32287,purple
607,40840,South Boulevard,05/01/2001,864.2,453.0,257.0,22110,purple
608,40140,Skokie,05/01/2001,2689.1,0.0,0.0,59161,yellow
609,40890,O'Hare Airport,05/01/2001,8947.9,7017.3,7754.6,263696,blue
610,40820,Rosemont,05/01/2001,5476.7,2439.5,1558.6,138039,blue
611,40230,Cumberland,05/01/2001,4921.4,2222.3,1435.6,124337,blue
612,40750,Harlem-O'Hare,05/01/2001,2772.2,1130.5,735.2,69186,blue
613,41280,Jefferson Park,05/01/2001,6824.5,3020.5,2103.8,172739,blue
614,41330,Montrose-O'Hare,05/01/2001,2014.9,789.0,580.2,50384,blue
615,40550,Irving Park-O'Hare,05/01/2001,3803.0,1791.3,1268.4,97174,blue
616,41240,Addison-O'Hare,05/01/2001,2744.0,1128.3,785.0,68807,blue
617,40060,Belmont-O'Hare,05/01/2001,4645.2,2407.5,1706.6,120358,blue
618,41020,Logan Square,05/01/2001,4550.2,2061.5,1514.6,115923,blue
619,40570,California/Milwaukee,05/01/2001,2978.1,1453.5,919.0,75927,blue
620,40670,Western/Milwaukee,05/01/2001,2980.2,1335.0,905.2,75430,blue
621,40590,Damen/Milwaukee,05/01/2001,4360.0,2012.8,1405.8,111001,blue
622,40320,Division/Milwaukee,05/01/2001,4484.5,2049.0,1399.2,113851,blue
623,41410,Chicago/Milwaukee,05/01/2001,2259.5,787.5,502.8,55372,blue
624,40490,Grand/Milwaukee,05/01/2001,1205.6,551.3,361.0,30534,blue
625,40370,Washington/Dearborn,05/01/2001,9290.5,2549.8,1535.0,222264,blue
626,40090,Damen-Brown,08/01/2008,0.0,0.0,0.0,0,brown
627,40790,Monroe/Dearborn,05/01/2001,5911.4,1186.3,722.8,138409,blue
628,40070,Jackson/Dearborn,05/01/2001,7545.1,2311.3,1337.4,181925,blue
629,41340,LaSalle,05/01/2001,2249.0,386.5,237.4,52212,blue
630,40430,Clinton-Forest Park,05/01/2001,2331.6,806.5,716.2,58102,blue
631,40350,UIC-Halsted,05/01/2001,2542.5,918.0,524.8,62230,blue
632,40470,Racine,05/01/2001,2300.5,871.5,525.4,56725,blue
633,40810,Medical Center,05/01/2001,1975.5,1045.8,756.8,51428,blue
634,40220,Western-Forest Park,05/01/2001,1111.5,747.3,526.8,30075,blue
635,40250,Kedzie-Homan-Forest Park,05/01/2001,1576.5,1042.0,713.8,42420,blue
636,40920,Pulaski-Forest Park,05/01/2001,1294.4,864.8,671.8,35295,blue
637,40970,Cicero-Forest Park,05/01/2001,1077.9,816.5,540.0,29680,blue
638,40010,Austin-Forest Park,05/01/2001,1631.2,751.0,500.0,41390,blue
639,40180,Oak Park-Forest Park,05/01/2001,1492.2,487.3,305.0,36303,blue
640,40980,Harlem-Forest Park,05/01/2001,855.1,466.8,323.0,22295,blue
641,40390,Forest Park,05/01/2001,3635.0,1368.0,884.4,89865,blue
642,41030,Polk,05/01/2001,2384.7,5.0,0.0,52483,pink
643,40830,18th,05/01/2001,1029.7,5.5,0.0,22675,pink
644,40210,Damen-Cermak,05/01/2001,726.3,0.3,0.0,15979,pink
645,40740,Western-Cermak,05/01/2001,604.0,2.5,0.0,13298,pink
646,40440,California-Cermak,05/01/2001,776.9,1.3,0.0,17096,pink
647,41040,Kedzie-Cermak,05/01/2001,452.4,0.8,0.0,9955,pink
648,40780,Central Park,05/01/2001,492.8,1.0,0.0,10845,pink
649,40150,Pulaski-Cermak,05/01/2001,492.0,2.5,0.0,10834,pink
650,40600,Kostner,05/01/2001,314.5,0.3,0.0,6919,pink
651,40420,Cicero-Cermak,05/01/2001,934.5,2.3,0.0,20567,pink
652,40580,54th/Cermak,05/01/2001,1633.5,3.8,0.2,35953,pink
653,40020,Harlem-Lake,05/01/2001,3421.5,1789.8,1038.2,87624,green
654,41350,Oak Park-Lake,05/01/2001,1465.2,647.0,446.0,37053,green
655,40610,Ridgeland,05/01/2001,1382.4,453.5,253.0,33491,green
656,41260,Austin-Lake,05/01/2001,1829.7,858.5,556.8,46472,green
657,40280,Central-Lake,05/01/2001,2411.4,1309.3,892.4,62749,green
658,40700,Laramie,05/01/2001,1288.5,682.5,431.6,33234,green
659,40480,Cicero-Lake,05/01/2001,1398.5,736.5,499.8,36212,green
660,40030,Pulaski-Lake,05/01/2001,1576.0,930.0,656.6,41675,green
661,41070,Kedzie-Lake,05/01/2001,1372.2,703.0,479.4,35398,green
662,41360,California-Lake,05/01/2001,890.1,409.8,315.8,22801,green
663,40170,Ashland-Lake,05/01/2001,1551.5,626.5,394.0,38610,green
664,41160,Clinton-Lake,05/01/2001,1786.1,456.3,291.4,42576,green
665,41120,35-Bronzeville-IIT,05/01/2001,1824.7,922.3,627.2,46969,green
666,40300,Indiana,05/01/2001,648.8,325.0,221.2,16680,green
667,41270,43rd,05/01/2001,850.8,471.0,297.8,22090,green
668,41080,47th-South Elevated,05/01/2001,1198.0,751.0,465.6,31688,green
669,40130,51st,05/01/2001,1217.4,722.5,421.8,31782,green
670,40510,Garfield-South Elevated,05/01/2001,761.3,508.8,340.4,20485,green
671,41140,King Drive,05/01/2001,700.5,418.5,252.8,18349,green
672,40720,East 63rd-Cottage Grove,05/01/2001,1424.4,719.5,526.8,36848,green
673,40940,Halsted/63rd,05/01/2001,780.5,487.5,303.2,20637,green
674,40290,Ashland/63rd,05/01/2001,1787.9,890.8,657.4,46183,green
675,41290,Kimball,05/01/2001,4176.7,2288.5,1400.2,108042,brown
676,41180,Kedzie-Brown,05/01/2001,1635.3,1049.0,697.0,43657,brown
677,40870,Francisco,05/01/2001,1126.6,501.3,293.4,28257,brown
678,41010,Rockwell,05/01/2001,1341.1,574.0,347.0,33535,brown
679,41480,Western-Brown,05/01/2001,3445.5,1868.5,1085.2,88702,brown
680,40090,Damen-Brown,05/01/2001,2112.0,1045.8,626.0,53777,brown
681,41500,Montrose-Brown,05/01/2001,2025.3,971.5,556.2,51224,brown
682,41460,Irving Park-Brown,05/01/2001,2348.8,957.8,534.6,58178,brown
683,41440,Addison-Brown,05/01/2001,1896.7,684.3,348.4,46207,brown
684,41310,Paulina,05/01/2001,2053.5,978.3,603.0,52104,brown
685,40360,Southport,05/01/2001,2637.5,1050.8,603.4,65245,brown
686,41210,Wellington,05/01/2001,2462.9,706.3,408.0,59048,brown
687,40530,Diversey,05/01/2001,4382.5,1854.3,1079.4,109228,brown
688,40660,Armitage,05/01/2001,3532.6,1216.8,605.2,85611,brown
689,40800,Sedgwick,05/01/2001,2302.8,983.0,631.4,57750,brown
690,40710,Chicago/Franklin,05/01/2001,4031.4,1400.8,665.2,97620,brown
691,40460,Merchandise Mart,05/01/2001,5983.4,1016.5,305.4,137228,brown
692,40930,Midway Airport,05/01/2001,8247.0,3061.0,2764.4,207499,orange
693,40960,Pulaski-Orange,05/01/2001,5522.9,1429.3,835.4,131398,orange
694,41150,Kedzie-Midway,05/01/2001,3097.2,1194.8,731.0,76572,orange
695,40310,Western-Orange,05/01/2001,3405.0,1117.8,647.2,82616,orange
696,40120,35th/Archer,05/01/2001,2274.0,799.5,437.0,55412,orange
697,41060,Ashland-Orange,05/01/2001,1358.3,595.8,350.6,34018,orange
698,41130,Halsted-Orange,05/01/2001,2538.2,762.0,436.2,61069,orange
699,40730,Washington/Wells,05/01/2001,7209.1,721.8,379.8,163387,brown
700,40040,Quincy/Wells,05/01/2001,7979.1,1084.5,726.4,183511,brown
701,40160,LaSalle/Van Buren,05/01/2001,3484.4,320.0,174.2,78807,brown
702,40850,Library,05/01/2001,2476.2,765.5,380.0,59438,brown
703,40680,Adams/Wabash,05/01/2001,7477.5,2657.3,1501.8,182644,green
706,40260,State/Lake,05/01/2001,8209.2,4051.3,2979.6,211706,green
707,40380,Clark/Lake,05/01/2001,16358.2,2928.3,2067.6,381932,blue
708,40900,Howard,06/01/2001,6379.9,4427.0,3285.5,169255,red
